coordenadas,id_trayectoria
"(-79.867475,-2.118622)",207
"(-79.886542,-2.149144)",171
"(-79.89414,-2.131414)",197
"(-79.873057,-2.104575)",165
"(-79.869872,-2.073515)",66
"(-79.841197,-2.072262)",186
"(-79.886202,-2.152442)",195
"(-79.886314,-2.15179)",168
"(-79.873774,-2.073654)",221
"(-79.886045,-2.12954)",166
"(-79.895787,-2.163855)",186
"(-79.882497,-2.140202)",187
"(-79.873387,-2.103139)",148
"(-79.894229,-2.191186)",341
"(-79.895604,-2.163775)",164
"(-79.895002,-2.166022)",214
"(-79.895712,-2.164172)",330
"(-79.886314,-2.15179)",203
"(-79.834759,-2.072915)",143
"(-79.867399,-2.073899)",185
"(-79.88462,-2.129465)",407
"(-79.873597,-2.088527)",175
"(-79.832295,-2.068402)",187
"(-79.88426,-2.1441)",204
"(-79.876142,-2.125974)",140
"(-79.884764,-2.129329)",152
"(-79.886491,-2.154685)",319
"(-79.896498,-2.181972)",351
"(-79.886139,-2.147202)",409
"(-79.891062,-2.162732)",168
"(-79.892169,-2.166879)",409
"(-79.873762,-2.101556)",326
"(-79.88606,-2.129394)",154
"(-79.872255,-2.108015)",223
"(-80.141222,-2.253692)",393
"(-79.895306,-2.163577)",442
"(-79.89222,-2.165904)",187
"(-79.872002,-2.10889)",148
"(-79.94875,-2.8498484)",255
"(-79.874079,-2.097975)",222
"(-79.849264,-2.074212)",66
"(-79.94875,-2.8498484)",257
"(-79.883729,-2.133105)",214
"(-79.893287,-2.166945)",185
"(-79.895774,-2.163872)",223
"(-79.895462,-2.163572)",164
"(-79.873694,-2.101767)",452
"(-79.886311,-2.149014)",34
"(-79.87397,-2.095409)",188
"(-79.8893,-2.15967)",174
"(-79.88605,-2.129255)",160
"(-79.838135,-2.072545)",151
"(-79.84291,-2.072552)",174
"(-79.871345,-2.125184)",224
"(-79.844514,-2.073464)",138
"(-79.94875,-2.8498484)",258
"(-80.245405,-2.31306)",393
"(-79.84293,-2.072562)",150
"(-79.882681,-2.124617)",379
"(-79.884444,-2.051167)",432
"(-79.843596,-2.072852)",167
"(-79.927792,-2.194047)",377
"(-79.884344,-2.143689)",136
"(-79.88427,-2.128245)",133
"(-79.88579,-2.128837)",167
"(-79.894622,-2.167922)",206
"(-79.895327,-2.164701)",384
"(-79.891732,-2.16401)",452
"(-79.881065,-2.126624)",159
"(-79.88565,-2.128797)",151
"(-79.846104,-2.073874)",146
"(-79.881944,-2.137279)",199
"(-79.897095,-2.200407)",340
"(-79.906606,-2.196163)",377
"(-79.895187,-2.167824)",22
"(-79.880064,-2.12649)",193
"(-79.893239,-2.051586)",391
"(-79.856447,-2.074545)",146
"(-79.88214,-2.134549)",189
"(-79.865747,-2.074144)",182
"(-79.879484,-2.126417)",191
"(-79.895562,-2.131689)",177
"(-79.87318,-2.07309)",59
"(-79.872621,-2.106412)",128
"(-79.891934,-2.164224)",22
"(-79.895029,-2.131349)",222
"(-79.886865,-2.155469)",206
"(-79.894224,-2.131025)",160
"(-79.884594,-2.128489)",138
"(-79.871744,-2.110204)",200
"(-79.872239,-2.108007)",148
"(-79.86897,-2.073651)",394
"(-79.882745,-2.12393)",379
"(-79.88657,-2.149657)",174
"(-79.864492,-2.074306)",184
"(-79.934164,-2.138926)",387
"(-79.879742,-2.126449)",168
"(-79.831927,-2.068404)",58
"(-79.873697,-2.073174)",58
"(-79.919724,-2.217543)",361
"(-79.845094,-2.07357)",219
"(-79.893238,-2.187446)",357
